id,Gender,Age,Householdsize,MaritalStatus,Education,Paidwork,Income,Friends,Colleagues,Neighbors,Grandparents,Parents,Siblings,Children,Otherfamilymembers,total_allgroups,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Visit_category,Hosting_category,Dining_category,Bar_category,Cinema_category,Recreation_category,Vacation_category,Shopping_category
322163,1.0,1.0,3.0,3.0,1.0,s1_below_8,3.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s1_0,s2_1_up,s3_5_up,25.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
322165,2.0,1.0,3.0,3.0,1.0,s1_below_8,1.0,s3_3_5,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,32.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322166,1.0,1.0,3.0,4.0,2.0,s1_below_8,1.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,43.0,very_high,high,low,0.115068493150685,0.0328767123287671,high,high,high,4,3,2,,,,,
322167,1.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s2_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,21.0,very_high,very_high,high,0.0232876712328767,0.0397260273972603,high,high,high,4,4,3,,,,,
322168,2.0,2.0,2.0,4.0,1.0,s3_36_up,4.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,19.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322169,1.0,4.0,3.0,4.0,2.0,s2_8_36,3.0,s4_6_up,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,22.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322170,1.0,2.0,2.0,2.0,2.0,s3_36_up,4.0,s4_6_up,s2_1_3,s1_0,s1_0,s2_1_up,s1_0,s1_0,s2_1_4,13.0,low,high,high,0.00136986301369863,0.108219178082192,low,high,low,2,3,3,,,,,
322174,1.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,14.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322175,2.0,1.0,3.0,3.0,1.0,s3_36_up,3.0,s2_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,17.0,very_high,very_high,very_high,0.00273972602739726,0.010958904109589,high,high,high,4,4,4,,,,,
322176,2.0,3.0,2.0,2.0,1.0,s1_below_8,4.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,25.0,very_low,low,very_low,0.0,0.0,low,high,low,1,2,1,,,,,
322177,2.0,1.0,3.0,3.0,1.0,s2_8_36,3.0,s3_3_5,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,84.0,very_low,low,very_high,0.0328767123287671,0.0,high,low,high,1,2,4,,,,,
322180,2.0,2.0,3.0,3.0,2.0,s2_8_36,3.0,s3_3_5,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,22.0,very_high,very_low,very_low,0.0,0.0,low,low,low,4,1,1,,,,,
322183,1.0,1.0,1.0,1.0,2.0,s2_8_36,2.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,47.0,very_high,low,low,0.0383561643835616,0.0,high,high,low,4,2,2,,,,,
322186,1.0,3.0,1.0,1.0,1.0,s3_36_up,3.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,12.0,high,high,very_high,0.00821917808219178,0.00273972602739726,high,low,low,3,3,4,,,,,
322188,2.0,1.0,3.0,3.0,1.0,s1_below_8,1.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,54.0,high,very_high,high,0.0589041095890411,0.0232876712328767,high,high,high,3,4,3,,,,,
322189,1.0,1.0,3.0,3.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,57.0,very_high,very_high,high,0.0328767123287671,0.0328767123287671,low,low,low,4,4,3,,,,,
322190,2.0,2.0,2.0,2.0,2.0,s2_8_36,4.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,14.0,very_high,high,low,0.0,0.00821917808219178,low,low,low,4,3,2,,,,,
322192,1.0,1.0,3.0,2.0,1.0,s2_8_36,1.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,67.0,high,high,high,0.180821917808219,0.0287671232876712,low,high,high,3,3,3,,,,,
322195,2.0,3.0,3.0,4.0,1.0,s1_below_8,1.0,s2_2,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,15.0,high,high,low,0.138356164383562,0.108219178082192,high,high,high,3,3,2,,,,,
322196,2.0,3.0,2.0,4.0,1.0,s1_below_8,1.0,s1_below_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,52.0,very_low,low,very_low,0.0,0.0,low,low,low,1,2,1,,,,,
322197,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,142.0,very_high,very_high,very_high,0.857534246575342,0.397260273972603,high,low,high,4,4,4,,,,,
322199,1.0,2.0,2.0,3.0,2.0,s3_36_up,4.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,51.0,high,very_high,very_high,0.0794520547945205,0.131506849315069,low,high,high,3,4,4,,,,,
322200,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s1_0,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,15.0,high,high,low,0.0,0.0,low,low,high,3,3,2,,,,,
322203,2.0,2.0,2.0,2.0,2.0,s2_8_36,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,26.0,low,low,high,0.0164383561643836,0.0,high,low,low,2,2,3,,,,,
322204,2.0,2.0,3.0,3.0,2.0,s2_8_36,5.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,52.0,low,high,very_high,0.145205479452055,0.0356164383561644,high,high,low,2,3,4,,,,,
322205,1.0,1.0,3.0,4.0,2.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_up,s2_1_4,20.0,low,low,very_high,0.147945205479452,0.217808219178082,high,high,high,2,2,4,,,,,
322206,1.0,1.0,3.0,3.0,1.0,s3_36_up,4.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s1_0,16.0,very_high,very_high,high,0.0356164383561644,0.00821917808219178,low,low,low,4,4,3,,,,,
322207,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s1_0,s2_1_4,13.0,high,low,high,0.0,0.00821917808219178,high,high,high,2,2,3,,,,,
322208,1.0,2.0,2.0,2.0,2.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s1_0,s1_0,s3_5_up,43.0,very_high,very_high,very_high,0.0643835616438356,0.0712328767123288,high,high,high,4,4,4,,,,,
322211,1.0,2.0,1.0,1.0,1.0,s3_36_up,4.0,s2_2,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,9.0,low,high,high,0.0,0.0,high,low,high,2,3,3,,,,,
322212,1.0,4.0,2.0,2.0,1.0,s2_8_36,3.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,6.0,very_low,high,very_low,0.0,0.0328767123287671,low,low,high,1,3,1,,,,,
322213,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,20.0,low,low,high,0.00547945205479452,0.00547945205479452,high,high,low,2,2,3,,,,,
322216,1.0,3.0,1.0,1.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,26.0,very_high,very_high,very_high,0.0,0.0246575342465753,high,high,high,4,4,4,,,,,
322217,1.0,3.0,2.0,2.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s1_0,s1_0,s1_0,s1_0,10.0,high,high,very_high,0.0191780821917808,0.0136986301369863,high,high,high,3,3,4,,,,,
322219,2.0,3.0,2.0,4.0,1.0,s2_8_36,2.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,44.0,very_low,very_low,very_low,0.0,0.0,high,high,low,1,1,1,,,,,
322220,2.0,2.0,3.0,4.0,1.0,s1_below_8,3.0,s2_2,s1_0,s2_1_3,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,7.0,very_high,very_high,very_high,0.00273972602739726,0.00547945205479452,high,high,high,4,4,4,,,,,
322221,1.0,2.0,1.0,1.0,1.0,s3_36_up,4.0,s2_2,s1_0,s1_0,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,5.0,low,low,low,0.0,0.0,low,low,low,2,2,2,,,,,
322222,2.0,3.0,1.0,1.0,1.0,s1_below_8,2.0,s2_2,s1_0,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,5.0,very_low,high,very_high,0.0,0.0,low,high,high,1,3,4,,,,,
322223,1.0,2.0,3.0,3.0,1.0,s3_36_up,3.0,s2_2,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,6.0,high,very_high,low,0.00273972602739726,0.00273972602739726,high,high,high,3,4,2,,,,,
322226,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,21.0,high,high,low,0.0,0.0,low,low,low,3,3,2,,,,,
322228,2.0,2.0,3.0,4.0,1.0,s2_8_36,1.0,s1_below_2,s1_0,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,9.0,low,low,very_low,0.0,0.0,high,low,low,2,2,1,,,,,
322229,1.0,2.0,3.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s1_0,s2_1_up,s2_1_4,39.0,very_high,very_high,low,0.0,0.0,low,low,high,4,4,2,,,,,
322230,1.0,2.0,2.0,2.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,79.0,very_high,very_high,very_high,0.143835616438356,0.13972602739726,high,high,high,4,4,4,,,,,
322231,2.0,3.0,3.0,4.0,1.0,s1_below_8,5.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s1_0,s1_0,s1_0,s2_1_4,10.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322232,2.0,1.0,1.0,1.0,2.0,s3_36_up,4.0,s2_2,s3_4_up,s1_0,s2_1_up,s2_1_up,s1_0,s1_0,s2_1_4,23.0,low,very_low,very_high,0.0,0.010958904109589,high,high,low,2,1,4,,,,,
322233,1.0,2.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,25.0,low,low,low,0.0,0.0,low,low,low,2,2,2,,,,,
322236,1.0,2.0,2.0,2.0,1.0,s3_36_up,4.0,s2_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,35.0,very_high,very_high,very_high,2.0013698630137,2.0013698630137,high,high,high,4,4,4,,,,,
322239,2.0,2.0,3.0,3.0,1.0,s1_below_8,1.0,s2_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,49.0,high,very_high,low,0.0,0.0,high,high,high,3,4,2,,,,,
322240,2.0,3.0,2.0,4.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,17.0,very_low,very_low,high,0.0,0.00821917808219178,high,low,low,1,1,3,,,,,
322243,1.0,3.0,1.0,1.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,high,very_low,very_low,0.0,0.0,high,low,low,3,1,1,,,,,
322245,1.0,2.0,2.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s1_0,s1_0,s3_5_up,17.0,very_high,very_high,very_high,0.363013698630137,0.00136986301369863,high,high,high,4,4,4,,,,,
322249,1.0,1.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,16.0,very_high,very_high,very_high,0.00273972602739726,0.108219178082192,high,high,high,4,4,4,,,,,
322250,2.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s3_5_up,59.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322255,1.0,3.0,2.0,2.0,1.0,s3_36_up,4.0,s1_below_2,s3_4_up,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,7.0,very_high,very_high,very_high,0.0,0.0,high,low,high,4,4,4,,,,,
322259,2.0,3.0,3.0,4.0,1.0,s2_8_36,3.0,s1_below_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,28.0,very_high,very_high,very_high,0.0,0.0328767123287671,low,high,high,4,4,4,,,,,
322260,2.0,1.0,3.0,3.0,1.0,s1_below_8,5.0,s1_below_2,s1_0,s1_0,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,11.0,high,very_low,very_low,0.0,0.0,low,low,low,3,1,1,,,,,
322261,1.0,3.0,2.0,4.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,20.0,very_high,very_high,very_high,0.00684931506849315,0.00684931506849315,high,high,high,4,4,4,,,,,
322263,2.0,2.0,1.0,1.0,1.0,s2_8_36,3.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,6.0,low,low,very_low,0.0,0.0,low,low,low,2,2,1,,,,,
322265,1.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,10.0,low,high,very_high,0.0,0.0,low,low,high,2,3,4,,,,,
322266,1.0,3.0,2.0,2.0,2.0,s1_below_8,4.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,4.0,low,very_low,very_low,0.00136986301369863,0.0,low,low,low,2,1,1,,,,,
322267,2.0,3.0,1.0,1.0,1.0,s1_below_8,3.0,s1_below_2,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,7.0,very_low,very_low,low,0.0,0.0,low,low,low,1,1,2,,,,,
322268,2.0,3.0,1.0,1.0,2.0,s1_below_8,2.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,45.0,very_high,low,very_low,0.0,0.0,low,low,high,4,2,1,,,,,
322269,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,37.0,very_high,high,very_high,0.00821917808219178,0.0,low,low,high,4,3,4,,,,,
322270,2.0,1.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,21.0,high,high,high,0.00136986301369863,0.0,low,low,low,3,3,3,,,,,
322271,2.0,2.0,2.0,2.0,1.0,s2_8_36,2.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,18.0,very_high,high,low,0.0,0.00273972602739726,low,low,high,4,3,2,,,,,
322276,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,32.0,very_high,very_high,low,0.0,0.00547945205479452,low,low,high,4,4,2,,,,,
322280,1.0,4.0,2.0,2.0,2.0,s1_below_8,5.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s1_0,s3_3_up,s1_0,s1_0,22.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322281,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,12.0,high,high,high,0.0191780821917808,0.0150684931506849,high,high,high,3,3,3,,,,,
322283,2.0,2.0,2.0,2.0,2.0,s2_8_36,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,34.0,very_low,low,high,0.00821917808219178,0.0,high,high,low,1,2,3,,,,,
322284,2.0,2.0,2.0,2.0,2.0,s1_below_8,2.0,s4_6_up,s1_0,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,41.0,low,low,high,0.128767123287671,0.0904109589041096,low,low,high,2,2,3,,,,,
322285,2.0,3.0,3.0,2.0,2.0,s3_36_up,5.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s1_0,s1_0,s1_0,25.0,high,high,very_high,0.0,0.0,high,high,high,3,3,4,,,,,
322286,1.0,2.0,2.0,2.0,2.0,s3_36_up,3.0,s2_2,s3_4_up,s1_0,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,11.0,very_low,very_low,low,0.0,0.0,low,low,low,1,1,2,,,,,
322287,1.0,1.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,67.0,very_high,very_high,very_high,3.02465753424658,2.57260273972603,high,high,high,4,4,4,,,,,
322290,2.0,2.0,1.0,1.0,1.0,s2_8_36,1.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,5.0,very_low,very_low,low,0.00273972602739726,0.00136986301369863,high,high,low,1,1,2,,,,,
322292,1.0,3.0,2.0,4.0,1.0,s1_below_8,4.0,s2_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,7.0,low,very_high,high,0.0,0.00547945205479452,low,high,low,2,4,3,,,,,
322294,2.0,3.0,2.0,2.0,1.0,s1_below_8,1.0,s2_2,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,21.0,high,high,high,0.0,0.0246575342465753,low,low,high,3,3,3,,,,,
322295,1.0,2.0,3.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s2_1_4,38.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
322297,2.0,3.0,2.0,4.0,1.0,s1_below_8,3.0,s2_2,s1_0,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,32.0,very_high,very_high,high,0.0,0.0356164383561644,high,high,high,4,4,3,,,,,
322298,2.0,2.0,3.0,3.0,1.0,s2_8_36,3.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,50.0,very_high,very_high,high,0.0,0.0,low,low,low,4,4,3,,,,,
322299,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,13.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322300,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,25.0,high,very_high,low,0.0,0.0,low,low,low,3,4,2,,,,,
322301,2.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s2_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,23.0,low,low,very_high,0.0,0.00821917808219178,high,low,low,2,2,4,,,,,
322303,2.0,4.0,1.0,1.0,2.0,s1_below_8,4.0,s1_below_2,s2_1_3,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,15.0,high,very_high,low,0.0,0.00136986301369863,high,high,high,3,4,2,,,,,
322304,2.0,2.0,3.0,4.0,1.0,s3_36_up,3.0,s1_below_2,s3_4_up,s3_4_up,s1_0,s1_0,s1_0,s2_1_up,s1_0,13.0,very_low,very_low,very_low,0.00136986301369863,0.00136986301369863,high,low,low,1,1,1,,,,,
322305,1.0,2.0,1.0,1.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,16.0,very_low,low,low,0.0,0.0,low,high,low,1,2,2,,,,,
322307,1.0,3.0,2.0,2.0,1.0,s2_8_36,4.0,s2_2,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,16.0,high,very_high,high,0.0,0.010958904109589,low,low,low,3,4,3,,,,,
322313,1.0,4.0,3.0,4.0,2.0,s2_8_36,3.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,s2_1_4,3.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322314,2.0,2.0,1.0,1.0,1.0,s1_below_8,2.0,s2_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,12.0,very_low,low,very_low,0.00136986301369863,0.00136986301369863,low,low,low,1,2,1,,,,,
322316,1.0,4.0,2.0,2.0,1.0,s1_below_8,5.0,s2_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,10.0,low,low,low,0.0,0.00410958904109589,high,high,low,2,2,2,,,,,
322317,1.0,3.0,3.0,4.0,2.0,s3_36_up,5.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,22.0,high,very_high,low,0.0,0.0,low,high,high,3,4,2,,,,,
322319,2.0,3.0,2.0,2.0,2.0,s2_8_36,3.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,21.0,low,high,high,0.0,0.0,low,low,low,2,3,3,,,,,
322321,2.0,3.0,2.0,2.0,1.0,s3_36_up,2.0,s1_below_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,8.0,very_high,very_high,very_high,0.0520547945205479,0.0273972602739726,high,high,high,4,4,4,,,,,
322322,1.0,3.0,1.0,1.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,44.0,very_high,very_high,very_low,0.452054794520548,0.0,low,low,low,4,4,1,,,,,
322323,1.0,3.0,1.0,1.0,1.0,s1_below_8,3.0,s4_6_up,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,37.0,high,high,very_high,0.0,0.0,low,low,high,3,3,4,,,,,
322324,2.0,3.0,2.0,2.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s1_0,30.0,very_high,very_high,low,0.00273972602739726,0.00273972602739726,high,high,high,4,4,2,,,,,
322325,2.0,2.0,3.0,3.0,1.0,s2_8_36,1.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,24.0,very_high,very_high,low,0.0,0.0,low,low,high,4,4,2,,,,,
322326,2.0,2.0,2.0,2.0,1.0,s1_below_8,2.0,s4_6_up,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,34.0,very_high,very_high,high,0.0136986301369863,0.0136986301369863,high,high,high,4,4,3,,,,,
322327,2.0,2.0,3.0,4.0,1.0,s1_below_8,2.0,s2_2,s1_0,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,7.0,very_high,low,low,0.0,0.0,low,low,low,4,2,2,,,,,
322328,1.0,1.0,2.0,2.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,very_low,low,very_low,0.0,0.0,low,low,low,1,2,1,,,,,
322329,2.0,3.0,2.0,2.0,1.0,s3_36_up,3.0,s2_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,20.0,low,high,high,0.00410958904109589,0.00684931506849315,high,high,low,2,3,3,,,,,
322330,1.0,2.0,1.0,1.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,37.0,very_high,very_high,very_high,0.00273972602739726,0.00273972602739726,high,low,high,4,4,4,,,,,
322331,1.0,4.0,2.0,2.0,1.0,s1_below_8,3.0,s1_below_2,s2_1_3,s3_4_up,s2_1_up,s1_0,s2_1_2,s2_1_up,s2_1_4,22.0,high,high,high,0.0123287671232877,0.010958904109589,high,high,high,3,3,3,,,,,
322332,1.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,34.0,low,very_low,very_low,0.0,0.0,low,low,low,2,1,1,,,,,
322333,2.0,3.0,2.0,4.0,1.0,s1_below_8,1.0,s4_6_up,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,36.0,very_high,very_high,low,0.0,0.0,low,low,low,4,4,2,,,,,
322336,1.0,2.0,1.0,1.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,46.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322338,2.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,16.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
322341,2.0,3.0,2.0,1.0,1.0,s1_below_8,2.0,s2_2,s1_0,s1_0,s1_0,s2_1_up,s1_0,s1_0,s2_1_4,5.0,high,high,high,0.00958904109589041,0.00410958904109589,high,low,high,3,3,3,,,,,
322342,2.0,2.0,1.0,1.0,1.0,s2_8_36,3.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,39.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
